person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
22,25000,2.0,4000,12.69,0.16,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
35,99000,12.0,3000,10.99,0.03,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
30,14400,0.0,5000,14.96,0.35,9,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
24,100000,3.0,15000,12.21,0.15,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,41600,0.0,6800,10.59,0.16,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,18000,1.0,6000,10.99,0.33,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
46,48000,1.0,8400,18.54,0.17,16,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
25,30840,2.0,11200,17.27,0.36,4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
28,78000,12.0,23000,18.36,0.32,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1
23,108600,3.0,8000,12.87,0.07,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
22,40000,2.0,8000,11.36,0.2,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
30,36000,7.0,8000,15.99,0.22,6,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
33,75000,6.0,6000,7.51,0.08,5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
29,90000,8.0,14000,7.9,0.16,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
29,140250,14.0,16000,12.69,0.08,7,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,89250,3.0,23000,12.53,0.24,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
27,39000,1.0,9000,10.08,0.23,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,30000,7.0,15250,6.54,0.51,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
21,42000,4.0,4000,12.42,0.1,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
25,76000,3.0,20000,6.54,0.26,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,55000,7.0,10000,13.99,0.18,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
38,103970,0.0,15000,14.35,0.14,14,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
27,60000,5.0,6000,8.94,0.1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
33,36500,1.0,10000,9.33,0.27,6,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
28,40000,12.0,15000,5.99,0.38,9,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
28,90522,4.0,12000,6.91,0.13,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
37,78000,0.0,9600,12.99,0.12,16,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
23,45000,8.0,13000,10.99,0.29,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
37,44000,0.0,6000,17.04,0.14,17,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
22,30288,0.0,5000,19.47,0.17,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1
23,54000,4.0,10000,17.93,0.19,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
25,63128,4.0,1500,7.49,0.02,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
44,102000,9.0,15000,8.94,0.15,12,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
25,140250,7.0,12000,5.79,0.08,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
28,60000,13.0,8650,8.9,0.14,10,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
25,15648,4.0,2400,11.71,0.15,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
29,65000,4.0,10000,6.99,0.15,9,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
26,80000,0.0,8000,5.99,0.1,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
27,120000,3.0,14000,11.99,0.12,7,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
26,37000,0.0,6825,7.49,0.18,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
27,140250,0.0,16000,5.79,0.09,8,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
23,98000,4.0,14500,8.94,0.15,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,54480,8.0,10000,11.89,0.18,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
29,46000,3.0,7500,14.35,0.16,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
41,38200,4.0,8875,19.03,0.23,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
40,140250,1.0,7500,8.07,0.05,15,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,52000,3.0,6000,9.32,0.12,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
22,85000,4.0,7000,6.91,0.08,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
22,60000,5.0,2500,10.99,0.04,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
36,117000,3.0,20400,13.06,0.17,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
21,28000,3.0,8000,10.99,0.29,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
25,93000,5.0,12000,7.88,0.13,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
22,62250,3.0,23000,16.45,0.39,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
33,50000,0.0,20400,6.54,0.41,7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
25,40000,9.0,13250,10.99,0.33,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
20,32652,0.0,6000,14.61,0.18,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
27,39500,0.0,2200,10.99,0.06,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
25,50000,9.0,6400,8.32,0.13,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
33,115000,2.0,14400,11.14,0.13,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
25,36000,5.0,6000,7.88,0.17,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
32,95000,12.0,9000,5.42,0.09,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
33,36000,3.0,7800,7.14,0.22,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,85000,4.0,15000,6.03,0.18,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
35,32000,19.0,8000,5.99,0.25,9,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
41,30000,3.0,8875,5.42,0.3,16,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,28800,2.0,2000,10.99,0.07,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,41600,2.0,3000,15.05,0.07,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
38,89000,11.0,10000,10.99,0.11,13,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
26,75000,4.0,12000,6.92,0.16,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
29,50400,6.0,7000,6.17,0.14,8,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
46,140250,11.0,9000,11.49,0.03,14,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,113004,11.0,15000,8.94,0.13,8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
35,28080,3.0,9600,13.57,0.34,6,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
29,105000,4.0,3000,5.99,0.03,6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
32,36000,0.0,1800,12.61,0.05,10,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
24,60000,7.0,10000,9.63,0.17,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,32000,5.0,2000,16.49,0.06,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
25,39000,3.0,2000,7.66,0.05,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
36,51000,5.0,8000,13.47,0.16,13,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
26,19392,7.0,1900,10.99,0.1,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
23,68500,7.0,4200,11.66,0.06,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
28,48000,4.0,5000,14.65,0.1,7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
25,28000,2.0,6000,10.59,0.21,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
22,30000,0.0,9000,13.49,0.3,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
21,33996,2.0,2500,7.88,0.07,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
24,67524,4.0,10000,9.99,0.15,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
25,80400,10.0,23000,17.49,0.31,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
24,24000,0.0,7000,15.62,0.29,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
58,49000,34.0,7500,13.55,0.15,24,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
24,24000,4.0,6000,12.99,0.25,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
30,93000,14.0,22500,11.83,0.24,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,37000,7.0,6250,7.14,0.17,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
31,30988,0.0,2400,13.47,0.08,5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
22,40000,1.0,6000,12.69,0.15,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,33600,3.0,2500,8.9,0.07,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
